day,hour,ICAO,OnGround
02/12/2024,10,495293,0.0
02/12/2024,10,49d283,0.0
02/12/2024,10,4a2aac,0.0
02/12/2024,10,4aca87,0.0
02/12/2024,10,4aca89,0.0
02/12/2024,10,4b027d,0.0
02/12/2024,10,4b027f,0.0
02/12/2024,10,4b15ef,0.0
02/12/2024,10,4b1615,0.0
02/12/2024,10,4b1619,0.0
02/12/2024,10,4b168f,0.0
02/12/2024,10,4b17fa,0.0
02/12/2024,10,4b1812,0.0
02/12/2024,10,4b185d,0.0
02/12/2024,10,4b18f3,0.0
02/12/2024,10,4b18f4,0.0
02/12/2024,10,4b1900,0.0
02/12/2024,10,4b1a26,0.0
02/12/2024,10,4b1a37,0.0
02/12/2024,10,4bc852,0.0
02/12/2024,10,4ca24c,0.0
02/12/2024,10,4ca264,0.0
02/12/2024,10,4ca2c0,0.0
02/12/2024,10,4ca2c9,1.0
02/12/2024,10,4ca304,0.0
02/12/2024,10,4ca4ec,0.0
02/12/2024,10,4ca4ed,0.0
02/12/2024,10,4ca566,0.0
02/12/2024,10,4ca61d,0.0
02/12/2024,10,4ca766,0.0
02/12/2024,10,4ca814,0.0
02/12/2024,10,4ca850,0.0
02/12/2024,10,4ca856,0.0
02/12/2024,10,4ca8d8,0.0
02/12/2024,10,4ca9cf,0.0
02/12/2024,10,4ca9d0,0.0
02/12/2024,10,4ca9ec,0.0
02/12/2024,10,4caa5c,0.0
02/12/2024,10,4cad11,0.0
02/12/2024,10,4cad3b,0.0
02/12/2024,10,4cad42,0.0
02/12/2024,10,4cad4f,0.0
02/12/2024,10,4cad54,0.0
02/12/2024,10,4cada4,0.0
02/12/2024,10,4cadb9,0.0
02/12/2024,10,4cadbc,0.0
02/12/2024,10,4cade2,0.0
02/12/2024,10,4cadfd,0.0
02/12/2024,10,4cae4b,0.0
02/12/2024,10,4cae68,0.0
02/12/2024,10,4cae6c,0.0
02/12/2024,10,4cafb4,0.0
02/12/2024,10,4cafd2,0.0
02/12/2024,10,4d00f2,0.0
02/12/2024,10,4d2043,0.0
02/12/2024,10,4d2093,0.0
02/12/2024,10,4d220c,0.0
02/12/2024,10,4d2234,0.0
02/12/2024,10,4d2263,0.0
02/12/2024,10,4d227c,0.0
02/12/2024,10,4d2288,0.0
02/12/2024,10,4d228a,0.0
02/12/2024,10,4d22bd,0.0
02/12/2024,10,4d2301,0.0
02/12/2024,10,4d2349,0.0
02/12/2024,10,4d2389,0.0
02/12/2024,10,4d247a,0.0
02/12/2024,10,4d248f,0.0
02/12/2024,10,4d24b0,0.0
02/12/2024,10,4d251c,0.0
02/12/2024,10,501c13,0.0
02/12/2024,10,501c16,0.0
02/12/2024,10,502d24,0.0
02/12/2024,10,781602,0.0
02/12/2024,10,896168,0.0
02/12/2024,10,896169,0.0
02/12/2024,10,8963d2,0.0
02/12/2024,10,a07176,0.0
02/12/2024,10,a52736,0.0
02/12/2024,10,a57374,0.0
02/12/2024,10,a74505,0.0
02/12/2024,10,aa441c,0.0
02/12/2024,10,aa44ac,0.0
02/12/2024,10,aa6c50,0.0
02/12/2024,10,aa6ccb,0.0
02/12/2024,10,aa7439,0.0
02/12/2024,10,aabf87,0.0
02/12/2024,10,aabf87,1.0
02/12/2024,10,aaf828,0.0
02/12/2024,10,ab84ab,0.0
02/12/2024,10,abd336,0.0
02/12/2024,10,ae06e6,0.0
02/12/2024,11,020058,0.0
02/12/2024,11,020073,0.0
02/12/2024,11,02010d,0.0
02/12/2024,11,020124,0.0
02/12/2024,11,06a2b6,0.0
02/12/2024,11,300848,0.0
02/12/2024,11,34134d,0.0
02/12/2024,11,34134e,0.0
02/12/2024,11,341682,0.0
02/12/2024,11,3420cb,0.0
02/12/2024,11,3420cc,0.0
02/12/2024,11,342105,0.0
02/12/2024,11,342107,0.0
02/12/2024,11,342189,0.0
02/12/2024,11,342211,0.0
02/12/2024,11,34224e,0.0
02/12/2024,11,342352,1.0
02/12/2024,11,342353,1.0
02/12/2024,11,3424d4,0.0
02/12/2024,11,34250a,0.0
02/12/2024,11,34254b,0.0
02/12/2024,11,34324e,0.0
02/12/2024,11,34330a,0.0
02/12/2024,11,343385,0.0
02/12/2024,11,343386,0.0
02/12/2024,11,343650,0.0
02/12/2024,11,343694,0.0
02/12/2024,11,34409a,0.0
02/12/2024,11,344115,1.0
02/12/2024,11,344156,0.0
02/12/2024,11,344197,0.0
02/12/2024,11,344217,0.0
02/12/2024,11,3442c4,0.0
02/12/2024,11,3442c9,0.0
02/12/2024,11,3442c9,1.0
02/12/2024,11,3442cc,0.0
02/12/2024,11,344304,0.0
02/12/2024,11,344409,0.0
02/12/2024,11,344417,0.0
02/12/2024,11,344440,0.0
02/12/2024,11,344446,0.0
02/12/2024,11,344455,0.0
02/12/2024,11,344498,0.0
02/12/2024,11,3444c4,0.0
02/12/2024,11,3444cc,0.0
02/12/2024,11,344502,0.0
02/12/2024,11,3445d4,0.0
02/12/2024,11,344646,0.0
02/12/2024,11,344648,0.0
02/12/2024,11,344694,0.0
02/12/2024,11,344696,0.0
02/12/2024,11,3450d8,0.0
02/12/2024,11,34510a,0.0
02/12/2024,11,3451cf,0.0
02/12/2024,11,3451d5,0.0
02/12/2024,11,3451d8,0.0
02/12/2024,11,34520f,0.0
02/12/2024,11,345212,0.0
02/12/2024,11,345215,0.0
02/12/2024,11,345250,0.0
02/12/2024,11,345251,0.0
02/12/2024,11,3452c2,0.0
02/12/2024,11,34530d,0.0
02/12/2024,11,345356,0.0
02/12/2024,11,3453cc,0.0
02/12/2024,11,34554f,0.0
02/12/2024,11,345583,0.0
02/12/2024,11,34558e,0.0
02/12/2024,11,345597,0.0
02/12/2024,11,3455d5,0.0
02/12/2024,11,345685,0.0
02/12/2024,11,345686,0.0
02/12/2024,11,345687,0.0
02/12/2024,11,34568a,0.0
02/12/2024,11,34568c,0.0
02/12/2024,11,345692,0.0
02/12/2024,11,345695,0.0
02/12/2024,11,345698,0.0
02/12/2024,11,345698,1.0
02/12/2024,11,34604c,0.0
02/12/2024,11,34604d,0.0
02/12/2024,11,346083,0.0
02/12/2024,11,346147,0.0
02/12/2024,11,34614f,0.0
02/12/2024,11,346155,0.0
02/12/2024,11,346204,0.0
02/12/2024,11,34629a,0.0
02/12/2024,11,346303,0.0
02/12/2024,11,346316,0.0
02/12/2024,11,34640e,0.0
02/12/2024,11,34644e,0.0
02/12/2024,11,346456,0.0
02/12/2024,11,34645a,0.0
02/12/2024,11,346609,0.0
02/12/2024,11,34660d,0.0
02/12/2024,11,34660e,0.0
02/12/2024,11,346611,0.0
02/12/2024,11,346613,0.0
02/12/2024,11,346644,0.0
02/12/2024,11,347245,0.0
02/12/2024,11,347247,0.0
02/12/2024,11,347257,0.0
02/12/2024,11,347259,0.0
02/12/2024,11,3472c9,0.0
02/12/2024,11,347302,1.0
02/12/2024,11,347306,0.0
02/12/2024,11,347307,0.0
02/12/2024,11,347309,0.0
02/12/2024,11,347312,0.0
02/12/2024,11,347344,0.0
02/12/2024,11,34738f,0.0
02/12/2024,11,3473c4,0.0
02/12/2024,11,34740f,0.0
02/12/2024,11,34745a,0.0
02/12/2024,11,3474cc,0.0
02/12/2024,11,3474cd,0.0
02/12/2024,11,3474da,0.0
02/12/2024,11,34754c,0.0
02/12/2024,11,347553,0.0
02/12/2024,11,347555,0.0
02/12/2024,11,347588,0.0
02/12/2024,11,3475c7,0.0
02/12/2024,11,3475c9,0.0
02/12/2024,11,3475da,0.0
02/12/2024,11,347605,0.0
02/12/2024,11,347612,0.0
02/12/2024,11,347648,0.0
02/12/2024,11,34768b,0.0
02/12/2024,11,347692,0.0
02/12/2024,11,3480c3,0.0
02/12/2024,11,34819a,0.0
02/12/2024,11,3542c5,0.0
02/12/2024,11,35918e,0.0
02/12/2024,11,392aeb,0.0
02/12/2024,11,392af2,0.0
02/12/2024,11,395d69,0.0
02/12/2024,11,39644c,0.0
02/12/2024,11,3964f1,0.0
02/12/2024,11,3964f7,0.0
02/12/2024,11,3991e1,0.0
02/12/2024,11,39ceaf,0.0
02/12/2024,11,39d30a,0.0
02/12/2024,11,39d310,0.0
02/12/2024,11,3c0c9e,0.0
02/12/2024,11,3c54a3,0.0
02/12/2024,11,3c6461,0.0
02/12/2024,11,3c6653,0.0
02/12/2024,11,3c6668,0.0
02/12/2024,11,3c66ba,0.0
02/12/2024,11,3cc194,0.0
02/12/2024,11,3cf19d,0.0
02/12/2024,11,40097c,0.0
02/12/2024,11,400afd,0.0
02/12/2024,11,4063d8,0.0
02/12/2024,11,4063de,0.0
02/12/2024,11,406444,0.0
02/12/2024,11,406540,0.0
02/12/2024,11,40660e,0.0
02/12/2024,11,4068f5,0.0
02/12/2024,11,406a3e,0.0
02/12/2024,11,406ac3,0.0
02/12/2024,11,406c81,0.0
02/12/2024,11,4072c7,0.0
02/12/2024,11,407462,0.0
02/12/2024,11,4075af,0.0
02/12/2024,11,407631,0.0
02/12/2024,11,407739,0.0
02/12/2024,11,4077ba,0.0
02/12/2024,11,407a05,0.0
02/12/2024,11,407cb1,0.0
02/12/2024,11,407d22,0.0
02/12/2024,11,407e46,0.0
02/12/2024,11,407e61,0.0
02/12/2024,11,407f7d,0.0
02/12/2024,11,408033,0.0
02/12/2024,11,40804d,0.0
02/12/2024,11,408064,0.0
02/12/2024,11,4080ad,0.0
02/12/2024,11,408124,0.0
02/12/2024,11,4081a5,0.0
02/12/2024,11,43c5db,0.0
02/12/2024,11,4400c8,0.0
02/12/2024,11,4401e9,0.0
02/12/2024,11,4401fa,0.0
02/12/2024,11,440237,0.0
02/12/2024,11,4406f0,0.0
02/12/2024,11,440cbf,0.0
02/12/2024,11,44a826,0.0
02/12/2024,11,44b4a4,0.0
02/12/2024,11,44cdc5,0.0
02/12/2024,11,44cdcd,0.0
02/12/2024,11,44f1a3,0.0
02/12/2024,11,451cc1,0.0
02/12/2024,11,45210d,0.0
02/12/2024,11,461fa7,0.0
02/12/2024,11,471f06,0.0
02/12/2024,11,471f71,0.0
02/12/2024,11,4787a0,0.0
02/12/2024,11,48418d,0.0
02/12/2024,11,4841a8,0.0
02/12/2024,11,484b6e,0.0
02/12/2024,11,48520d,0.0
02/12/2024,11,4854cf,0.0
02/12/2024,11,4866e0,0.0
02/12/2024,11,4866e2,0.0
02/12/2024,11,488912,1.0
02/12/2024,11,488912,0.0
02/12/2024,11,48c136,0.0
02/12/2024,11,491118,1.0
02/12/2024,11,493298,0.0
02/12/2024,11,49410e,0.0
02/12/2024,11,495145,0.0
02/12/2024,11,495149,0.0
02/12/2024,11,49514f,0.0
02/12/2024,11,4951ce,0.0
02/12/2024,11,495211,0.0
02/12/2024,11,495216,0.0
02/12/2024,11,49526d,0.0
02/12/2024,11,495293,0.0
02/12/2024,11,495297,0.0
02/12/2024,11,49d283,0.0
02/12/2024,11,49d3bb,0.0
02/12/2024,11,4a2aac,0.0
02/12/2024,11,4ac8e8,0.0
02/12/2024,11,4ac9c4,0.0
02/12/2024,11,4ac9c5,0.0
02/12/2024,11,4aca45,0.0
02/12/2024,11,4b185d,0.0
02/12/2024,11,4b18f3,0.0
02/12/2024,11,4b18f4,0.0
02/12/2024,11,4b1a25,0.0
02/12/2024,11,4b1a37,0.0
02/12/2024,11,4bb208,0.0
02/12/2024,11,4bb287,0.0
02/12/2024,11,4bb2b0,0.0
02/12/2024,11,4bb84f,0.0
02/12/2024,11,4ca225,0.0
02/12/2024,11,4ca264,0.0
02/12/2024,11,4ca2c0,0.0
02/12/2024,11,4ca4ec,0.0
02/12/2024,11,4ca4f8,0.0
02/12/2024,11,4ca61d,0.0
02/12/2024,11,4ca6a4,0.0
02/12/2024,11,4ca770,0.0
02/12/2024,11,4ca7b4,0.0
02/12/2024,11,4ca814,0.0
02/12/2024,11,4ca92d,0.0
02/12/2024,11,4ca9ec,0.0
02/12/2024,11,4caa61,0.0
02/12/2024,11,4cac1e,0.0
02/12/2024,11,4cad4f,0.0
02/12/2024,11,4cad54,0.0
02/12/2024,11,4cadbd,0.0
02/12/2024,11,4cadbe,0.0
02/12/2024,11,4cadfe,0.0
02/12/2024,11,4cae4a,0.0
02/12/2024,11,4cae4b,0.0
02/12/2024,11,4cae4c,0.0
02/12/2024,11,4cae68,0.0
02/12/2024,11,4cae6b,0.0
02/12/2024,11,4cae6c,0.0
02/12/2024,11,4caeb3,0.0
02/12/2024,11,4cafb4,0.0
02/12/2024,11,4cafd2,0.0
02/12/2024,11,4d2043,0.0
02/12/2024,11,4d220c,0.0
02/12/2024,11,4d2233,0.0
02/12/2024,11,4d223f,0.0
02/12/2024,11,4d2255,0.0
02/12/2024,11,4d227c,0.0
02/12/2024,11,4d228b,0.0
02/12/2024,11,4d22b1,0.0
02/12/2024,11,4d22b7,0.0
02/12/2024,11,4d248f,0.0
02/12/2024,11,5083c0,0.0
02/12/2024,11,780fdb,0.0
02/12/2024,11,896168,0.0
02/12/2024,11,896186,0.0
02/12/2024,11,8963d2,0.0
02/12/2024,11,a89234,0.0
02/12/2024,11,aa7439,0.0
02/12/2024,11,aabf87,0.0
02/12/2024,11,abd336,0.0
02/12/2024,11,adfd72,0.0
02/12/2024,11,ae06e6,0.0
02/12/2024,11,ae145e,0.0
02/12/2024,11,c0611f,0.0
02/12/2024,11,e48df6,0.0
02/12/2024,11,e8027a,0.0
02/12/2024,11,e80473,0.0
02/12/2024,12,000001,0.0
02/12/2024,12,010249,0.0
02/12/2024,12,01024c,0.0
02/12/2024,12,010262,0.0
02/12/2024,12,020073,0.0
02/12/2024,12,020095,0.0
02/12/2024,12,0200cb,0.0
02/12/2024,12,0200ed,0.0
02/12/2024,12,0200f8,0.0
02/12/2024,12,020105,0.0
02/12/2024,12,02019c,0.0
02/12/2024,12,02019d,0.0
02/12/2024,12,06a10e,0.0
02/12/2024,12,06a2b6,0.0
02/12/2024,12,3415cf,0.0
02/12/2024,12,342059,0.0
02/12/2024,12,342090,0.0
02/12/2024,12,342091,0.0
02/12/2024,12,3420ca,0.0
02/12/2024,12,342352,1.0
02/12/2024,12,342353,1.0
02/12/2024,12,3423c3,0.0
02/12/2024,12,343147,0.0
02/12/2024,12,34324f,0.0
02/12/2024,12,34330a,0.0
02/12/2024,12,343504,0.0
02/12/2024,12,343650,0.0
02/12/2024,12,344115,1.0
02/12/2024,12,344156,0.0
02/12/2024,12,344195,0.0
02/12/2024,12,344216,0.0
02/12/2024,12,3442c4,0.0
02/12/2024,12,344409,0.0
02/12/2024,12,344416,0.0
02/12/2024,12,344445,0.0
02/12/2024,12,344446,0.0
02/12/2024,12,344449,0.0
02/12/2024,12,344455,0.0
02/12/2024,12,344487,0.0
02/12/2024,12,344498,0.0
02/12/2024,12,3444c3,0.0
02/12/2024,12,3444c4,0.0
02/12/2024,12,3444cc,0.0
02/12/2024,12,3444da,0.0
02/12/2024,12,344503,0.0
02/12/2024,12,344609,0.0
02/12/2024,12,344646,0.0
02/12/2024,12,344648,0.0
02/12/2024,12,34508c,0.0
02/12/2024,12,34510a,0.0
02/12/2024,12,3451cd,0.0
02/12/2024,12,3451d9,0.0
02/12/2024,12,34520f,0.0
02/12/2024,12,345215,0.0
02/12/2024,12,345251,0.0
02/12/2024,12,3452c7,0.0
02/12/2024,12,34530e,0.0
02/12/2024,12,34535a,0.0
02/12/2024,12,34538e,0.0
02/12/2024,12,3453c1,0.0
02/12/2024,12,3453cc,0.0
02/12/2024,12,34554f,0.0
02/12/2024,12,34558e,0.0
02/12/2024,12,345597,0.0
02/12/2024,12,3455d5,0.0
02/12/2024,12,345686,0.0
02/12/2024,12,34568a,0.0
02/12/2024,12,345691,0.0
02/12/2024,12,345695,0.0
02/12/2024,12,34604c,0.0
02/12/2024,12,34604d,0.0
02/12/2024,12,346057,0.0
02/12/2024,12,346083,0.0
02/12/2024,12,346147,0.0
02/12/2024,12,34614f,0.0
02/12/2024,12,346155,0.0
02/12/2024,12,34629a,0.0
02/12/2024,12,346386,0.0
02/12/2024,12,34640e,0.0
02/12/2024,12,34644c,0.0
02/12/2024,12,346456,0.0
02/12/2024,12,346458,0.0
02/12/2024,12,34645a,0.0
02/12/2024,12,346547,0.0
02/12/2024,12,346555,0.0
02/12/2024,12,34659a,0.0
02/12/2024,12,3465c9,0.0
02/12/2024,12,346609,0.0
02/12/2024,12,34660b,0.0
02/12/2024,12,34660e,0.0
02/12/2024,12,346690,0.0
02/12/2024,12,347247,0.0
02/12/2024,12,347288,0.0
02/12/2024,12,347306,0.0
02/12/2024,12,347307,0.0
02/12/2024,12,347309,0.0
02/12/2024,12,347311,0.0
02/12/2024,12,347343,0.0
02/12/2024,12,347344,0.0
02/12/2024,12,347387,0.0
02/12/2024,12,347388,0.0
02/12/2024,12,3473c4,0.0
02/12/2024,12,34745a,0.0
02/12/2024,12,347481,0.0
02/12/2024,12,3474cc,0.0
02/12/2024,12,34750a,0.0
02/12/2024,12,34750b,0.0
02/12/2024,12,34750f,0.0
02/12/2024,12,347519,0.0
02/12/2024,12,34754c,0.0
02/12/2024,12,347553,0.0
02/12/2024,12,347555,0.0
02/12/2024,12,3475c7,0.0
02/12/2024,12,3475c9,0.0
02/12/2024,12,347605,0.0
02/12/2024,12,347612,0.0
02/12/2024,12,347646,0.0
02/12/2024,12,347648,0.0
02/12/2024,12,34768b,0.0
02/12/2024,12,347692,0.0
02/12/2024,12,3480c3,0.0
02/12/2024,12,348212,0.0
02/12/2024,12,348213,0.0
02/12/2024,12,3580d2,0.0
02/12/2024,12,359412,1.0
02/12/2024,12,392aeb,0.0
02/12/2024,12,392aef,0.0
02/12/2024,12,392af0,0.0
02/12/2024,12,392af2,0.0
02/12/2024,12,395d69,0.0
02/12/2024,12,3964ee,0.0
02/12/2024,12,3964f4,0.0
02/12/2024,12,3991ea,0.0
02/12/2024,12,39c423,0.0
02/12/2024,12,39ceaf,0.0
02/12/2024,12,39de40,0.0
02/12/2024,12,39e693,0.0
02/12/2024,12,3c0ca3,0.0
02/12/2024,12,3c4906,0.0
02/12/2024,12,3c496e,0.0
02/12/2024,12,3c54a3,0.0
02/12/2024,12,3c6461,0.0
02/12/2024,12,3c6470,0.0
02/12/2024,12,3c6475,0.0
02/12/2024,12,3c64a2,0.0
02/12/2024,12,3c6653,0.0
02/12/2024,12,3c6668,0.0
02/12/2024,12,3c666c,0.0
02/12/2024,12,3c666e,0.0
02/12/2024,12,3ca4ca,0.0
02/12/2024,12,3cf62a,0.0
02/12/2024,12,3e272b,1.0
02/12/2024,12,400afb,0.0
02/12/2024,12,405457,0.0
02/12/2024,12,405635,0.0
02/12/2024,12,406ac3,0.0
02/12/2024,12,406ade,0.0
02/12/2024,12,406b5a,0.0
02/12/2024,12,4070e9,0.0
02/12/2024,12,40717c,0.0
02/12/2024,12,407180,0.0
02/12/2024,12,4071d7,0.0
02/12/2024,12,407462,0.0
02/12/2024,12,4075af,0.0
02/12/2024,12,40773b,0.0
02/12/2024,12,40775c,0.0
02/12/2024,12,4077bb,0.0
02/12/2024,12,407e4c,0.0
02/12/2024,12,407e71,0.0
02/12/2024,12,408064,0.0
02/12/2024,12,4080a4,0.0
02/12/2024,12,4080ad,0.0
02/12/2024,12,43c5db,0.0
02/12/2024,12,440073,0.0
02/12/2024,12,4400d0,0.0
02/12/2024,12,4400dc,0.0
02/12/2024,12,440198,0.0
02/12/2024,12,4401e9,0.0
02/12/2024,12,4401fa,0.0
02/12/2024,12,440237,0.0
02/12/2024,12,440452,0.0
02/12/2024,12,4405b6,0.0
02/12/2024,12,440668,0.0
02/12/2024,12,4406f0,0.0
02/12/2024,12,440bb6,0.0
02/12/2024,12,440c33,0.0
02/12/2024,12,440d6e,0.0
02/12/2024,12,440da5,0.0
02/12/2024,12,44a826,0.0
02/12/2024,12,44a831,0.0
02/12/2024,12,44b4a4,0.0
02/12/2024,12,44cdc5,0.0
02/12/2024,12,44cdcd,0.0
02/12/2024,12,44cdd0,0.0
02/12/2024,12,44d1c3,0.0
02/12/2024,12,45210d,0.0
02/12/2024,12,46b82d,0.0
02/12/2024,12,46b8b2,0.0
02/12/2024,12,471f71,0.0
02/12/2024,12,4787a0,0.0
02/12/2024,12,47bfb3,0.0
02/12/2024,12,48418d,0.0
02/12/2024,12,484b6e,0.0
02/12/2024,12,485009,0.0
02/12/2024,12,48520d,0.0
02/12/2024,12,485a33,0.0
02/12/2024,12,4866df,0.0
02/12/2024,12,488912,0.0
02/12/2024,12,48af08,0.0
02/12/2024,12,48d000,0.0
02/12/2024,12,490d05,0.0
02/12/2024,12,491118,1.0
02/12/2024,12,491118,0.0
02/12/2024,12,493298,0.0
02/12/2024,12,495145,0.0
02/12/2024,12,49514f,0.0
02/12/2024,12,495151,0.0
02/12/2024,12,4951cc,0.0
02/12/2024,12,4951d2,0.0
02/12/2024,12,4951d4,0.0
02/12/2024,12,49520f,0.0
02/12/2024,12,495290,0.0
02/12/2024,12,495297,0.0
02/12/2024,12,495298,0.0
02/12/2024,12,4952c4,0.0
02/12/2024,12,4952c7,0.0
02/12/2024,12,4952c8,0.0
02/12/2024,12,49d3bb,0.0
02/12/2024,12,49d5d7,0.0
02/12/2024,12,4a2aac,0.0
02/12/2024,12,4ac8e7,0.0
02/12/2024,12,4aca0b,0.0
02/12/2024,12,4aca90,0.0
02/12/2024,12,4acb03,0.0
02/12/2024,12,4b027c,0.0
02/12/2024,12,4b027e,0.0
02/12/2024,12,4b1614,0.0
02/12/2024,12,4b1615,0.0
02/12/2024,12,4b168f,0.0
02/12/2024,12,4b1801,0.0
02/12/2024,12,4b1807,0.0
02/12/2024,12,4b1812,0.0
02/12/2024,12,4bb062,0.0
02/12/2024,12,4bb287,0.0
02/12/2024,12,4bb2b0,0.0
02/12/2024,12,4bb853,0.0
02/12/2024,12,4bc852,0.0
02/12/2024,12,4ca225,0.0
02/12/2024,12,4ca2bf,0.0
02/12/2024,12,4ca2c0,0.0
02/12/2024,12,4ca4f8,0.0
02/12/2024,12,4ca61d,0.0
02/12/2024,12,4ca6a6,0.0
02/12/2024,12,4ca73b,0.0
02/12/2024,12,4ca740,0.0
02/12/2024,12,4ca7b4,0.0
02/12/2024,12,4ca804,0.0
02/12/2024,12,4ca80b,0.0
02/12/2024,12,4ca814,0.0
02/12/2024,12,4ca9cf,0.0
02/12/2024,12,4caa61,0.0
02/12/2024,12,4cac1e,0.0
02/12/2024,12,4cad3f,0.0
02/12/2024,12,4cad4f,0.0
02/12/2024,12,4cada4,0.0
02/12/2024,12,4cadb9,0.0
02/12/2024,12,4cadbd,0.0
02/12/2024,12,4cadbe,0.0
02/12/2024,12,4cadfe,1.0
02/12/2024,12,4cae49,0.0
02/12/2024,12,4cae4a,0.0
02/12/2024,12,4cae4c,0.0
02/12/2024,12,4cae56,0.0
02/12/2024,12,4cae60,0.0
02/12/2024,12,4cae6c,0.0
02/12/2024,12,4cafb4,0.0
02/12/2024,12,4cafb5,0.0
02/12/2024,12,4cafc2,0.0
02/12/2024,12,4d21fc,0.0
02/12/2024,12,4d220c,0.0
02/12/2024,12,4d2255,0.0
02/12/2024,12,4d227a,0.0
02/12/2024,12,4d228a,0.0
02/12/2024,12,4d228b,0.0
02/12/2024,12,4d22a8,0.0
02/12/2024,12,4d22b1,0.0
02/12/2024,12,4d2304,0.0
02/12/2024,12,4d23a8,0.0
02/12/2024,12,4d242e,0.0
02/12/2024,12,4d245f,0.0
02/12/2024,12,4d24fb,0.0
02/12/2024,12,502d0d,0.0
02/12/2024,12,5083c0,0.0
02/12/2024,12,738065,0.0
02/12/2024,12,740744,0.0
02/12/2024,12,780fdb,0.0
02/12/2024,12,a89234,0.0
02/12/2024,12,aa1a16,0.0
02/12/2024,12,aa6ccb,0.0
02/12/2024,12,aa9451,0.0
02/12/2024,12,aac6f5,0.0
02/12/2024,12,aace63,0.0
02/12/2024,12,ab10cb,0.0
02/12/2024,12,ab10cb,1.0
02/12/2024,12,ad6ec5,0.0
02/12/2024,12,ae145e,0.0
02/12/2024,12,c0611f,0.0
02/12/2024,12,e48df5,0.0
02/12/2024,12,e48df6,0.0
02/12/2024,12,e8044f,0.0
02/12/2024,12,e80473,0.0
02/12/2024,13,000001,1.0
02/12/2024,13,000001,0.0
02/12/2024,13,010078,0.0
02/12/2024,13,02003b,0.0
02/12/2024,13,020057,0.0
02/12/2024,13,02005a,0.0
02/12/2024,13,02007d,0.0
02/12/2024,13,0200af,0.0
02/12/2024,13,0200cb,0.0
02/12/2024,13,0200eb,0.0
02/12/2024,13,0200ed,0.0
02/12/2024,13,0200f8,0.0
02/12/2024,13,02010d,0.0
02/12/2024,13,020139,0.0
02/12/2024,13,02013f,0.0
02/12/2024,13,02019c,0.0
02/12/2024,13,06a068,0.0
02/12/2024,13,06a140,0.0
02/12/2024,13,341545,0.0
02/12/2024,13,3415cf,0.0
02/12/2024,13,342059,0.0
02/12/2024,13,342090,0.0
02/12/2024,13,3420ca,0.0
02/12/2024,13,3420cb,0.0
02/12/2024,13,3420cc,0.0
02/12/2024,13,342104,0.0
02/12/2024,13,342352,1.0
02/12/2024,13,342353,1.0
02/12/2024,13,3423c4,0.0
02/12/2024,13,34250a,0.0
02/12/2024,13,34251a,0.0
02/12/2024,13,343141,0.0
02/12/2024,13,34324e,0.0
02/12/2024,13,34324f,0.0
02/12/2024,13,34330a,0.0
02/12/2024,13,343385,0.0
02/12/2024,13,343504,0.0
02/12/2024,13,343650,0.0
02/12/2024,13,34368c,0.0
02/12/2024,13,344115,1.0
02/12/2024,13,344195,0.0
02/12/2024,13,344197,0.0
02/12/2024,13,344217,0.0
02/12/2024,13,3442c4,0.0
02/12/2024,13,344416,0.0
02/12/2024,13,344417,0.0
02/12/2024,13,344446,0.0
02/12/2024,13,344455,0.0
02/12/2024,13,34448d,0.0
02/12/2024,13,344498,0.0
02/12/2024,13,3444ce,0.0
02/12/2024,13,3444da,0.0
02/12/2024,13,344503,0.0
02/12/2024,13,3445d4,0.0
02/12/2024,13,344609,0.0
02/12/2024,13,345041,0.0
02/12/2024,13,34508c,0.0
02/12/2024,13,3451cd,0.0
02/12/2024,13,3451d4,0.0
02/12/2024,13,3451d8,0.0
02/12/2024,13,3451d9,0.0
02/12/2024,13,3451da,0.0
02/12/2024,13,345250,0.0
02/12/2024,13,3452c2,0.0
02/12/2024,13,3452c7,0.0
02/12/2024,13,3452c9,0.0
02/12/2024,13,34530e,0.0
02/12/2024,13,34534b,0.0
02/12/2024,13,34535a,0.0
02/12/2024,13,34554f,0.0
02/12/2024,13,345583,0.0
02/12/2024,13,345597,0.0
02/12/2024,13,345615,0.0
02/12/2024,13,345685,0.0
02/12/2024,13,34568c,0.0
02/12/2024,13,345695,0.0
02/12/2024,13,345698,0.0
02/12/2024,13,34604b,0.0
02/12/2024,13,34604c,0.0
02/12/2024,13,346057,0.0
02/12/2024,13,346057,1.0
02/12/2024,13,34614f,0.0
02/12/2024,13,346155,0.0
02/12/2024,13,346184,0.0
02/12/2024,13,346188,0.0
02/12/2024,13,34620d,0.0
02/12/2024,13,34629a,0.0
02/12/2024,13,346316,0.0
02/12/2024,13,346386,0.0
02/12/2024,13,34644c,0.0
02/12/2024,13,346458,0.0
02/12/2024,13,34645a,0.0
02/12/2024,13,34645a,1.0
02/12/2024,13,346499,0.0
02/12/2024,13,34650f,0.0
02/12/2024,13,346547,0.0
02/12/2024,13,346555,0.0
02/12/2024,13,34659a,0.0
02/12/2024,13,3465c9,0.0
02/12/2024,13,346609,0.0
02/12/2024,13,34660d,0.0
02/12/2024,13,34660e,0.0
02/12/2024,13,346611,0.0
02/12/2024,13,346613,0.0
02/12/2024,13,347219,0.0
02/12/2024,13,347247,0.0
02/12/2024,13,347257,0.0
02/12/2024,13,347288,0.0
02/12/2024,13,3472c9,0.0
02/12/2024,13,347344,0.0
02/12/2024,13,347388,0.0
