ts_kafka,velocity,lat,lon,icao,ground
1733025031065.0,,,,342352,1.0
1733025331783.0,,,,342352,1.0
1733025634385.0,,,,342352,1.0
1733025935165.0,,,,342352,1.0
1733026235182.0,,,,342352,1.0
1733026535346.0,,,,342352,1.0
1733026836352.0,,,,342352,1.0
1733027136760.0,,,,342352,1.0
1733027437537.0,,,,342352,1.0
1733027738000.0,,,,342352,1.0
1733028038376.0,,,,342352,1.0
1733028338903.0,,,,342352,1.0
1733028640273.0,,,,342352,1.0
1733028941092.0,,,,342352,1.0
1733029243203.0,,,,342352,1.0
1733029543846.0,,,,342352,1.0
1733029843864.0,,,,342352,1.0
1733030144781.0,,,,342352,1.0
1733030444940.0,,,,342352,1.0
1733030745869.0,,,,342352,1.0
1733031046542.0,,,,342352,1.0
1733031346891.0,,,,342352,1.0
1733031647600.0,,,,342352,1.0
1733031948454.0,,,,342352,1.0
1733032249135.0,,,,342352,1.0
1733032549627.0,,,,342352,1.0
1733032850361.0,,,,342352,1.0
1733033150807.0,,,,342352,1.0
1733033451119.0,,,,342352,1.0
1733033751123.0,,,,342352,1.0
1733034051130.0,,,,342352,1.0
1733034351339.0,,,,342352,1.0
1733034651548.0,,,,342352,1.0
1733034951648.0,,,,342352,1.0
1733035252089.0,,,,342352,1.0
1733035552808.0,,,,342352,1.0
1733035853924.0,,,,342352,1.0
1733036154351.0,,,,342352,1.0
1733036454803.0,,,,342352,1.0
1733036754831.0,,,,342352,1.0
1733037055681.0,,,,342352,1.0
1733011200114.0,,,,342353,1.0
1733011500973.0,,,,342353,1.0
1733011801277.0,,,,342353,1.0
1733012102298.0,,,,342353,1.0
1733012403593.0,,,,342353,1.0
1733012703952.0,,,,342353,1.0
1733013005094.0,,,,342353,1.0
1733013307052.0,,,,342353,1.0
1733013607088.0,,,,342353,1.0
1733013907339.0,,,,342353,1.0
1733014208188.0,,,,342353,1.0
1733014508911.0,,,,342353,1.0
1733014809280.0,,,,342353,1.0
1733015109380.0,,,,342353,1.0
1733015409547.0,,,,342353,1.0
1733015709989.0,,,,342353,1.0
1733016010286.0,,,,342353,1.0
1733016311608.0,,,,342353,1.0
1733016611667.0,,,,342353,1.0
1733016911987.0,,,,342353,1.0
1733017213056.0,,,,342353,1.0
1733017513434.0,,,,342353,1.0
1733017813763.0,,,,342353,1.0
1733018114764.0,,,,342353,1.0
1733018415611.0,,,,342353,1.0
1733018715979.0,,,,342353,1.0
1733019016896.0,,,,342353,1.0
1733019317644.0,,,,342353,1.0
1733019617733.0,,,,342353,1.0
1733019918927.0,,,,342353,1.0
1733020219303.0,,,,342353,1.0
1733020519788.0,,,,342353,1.0
1733020821157.0,,,,342353,1.0
1733021121282.0,,,,342353,1.0
1733021421856.0,,,,342353,1.0
1733021722295.0,,,,342353,1.0
1733022022515.0,,,,342353,1.0
1733022323125.0,,,,342353,1.0
1733022623800.0,,,,342353,1.0
1733022924298.0,,,,342353,1.0
1733023224629.0,,,,342353,1.0
1733023525348.0,,,,342353,1.0
1733023826335.0,,,,342353,1.0
1733024126554.0,,,,342353,1.0
1733024427119.0,,,,342353,1.0
1733024728069.0,,,,342353,1.0
1733025028839.0,,,,342353,1.0
1733025329032.0,,,,342353,1.0
1733025630038.0,,,,342353,1.0
1733025930092.0,,,,342353,1.0
1733026230521.0,,,,342353,1.0
1733026531087.0,,,,342353,1.0
1733026832299.0,,,,342353,1.0
1733027132598.0,,,,342353,1.0
1733027433087.0,,,,342353,1.0
1733027733140.0,,,,342353,1.0
1733028034367.0,,,,342353,1.0
1733028335162.0,,,,342353,1.0
1733028635919.0,,,,342353,1.0
1733028936234.0,,,,342353,1.0
1733029236422.0,,,,342353,1.0
1733029536877.0,,,,342353,1.0
1733029837985.0,,,,342353,1.0
1733030139407.0,,,,342353,1.0
1733030439666.0,,,,342353,1.0
1733030740897.0,,,,342353,1.0
1733031041962.0,,,,342353,1.0
1733031343637.0,,,,342353,1.0
1733031645364.0,,,,342353,1.0
1733031945707.0,,,,342353,1.0
1733032246179.0,,,,342353,1.0
1733032546561.0,,,,342353,1.0
1733032847095.0,,,,342353,1.0
1733033147644.0,,,,342353,1.0
1733033448261.0,,,,342353,1.0
1733033748263.0,,,,342353,1.0
1733034050212.0,,,,342353,1.0
1733034351233.0,,,,342353,1.0
1733034652263.0,,,,342353,1.0
1733034952899.0,,,,342353,1.0
1733035253837.0,,,,342353,1.0
1733035554253.0,,,,342353,1.0
1733035854751.0,,,,342353,1.0
1733036155484.0,,,,342353,1.0
1733036455618.0,,,,342353,1.0
1733036756275.0,,,,342353,1.0
1733037056918.0,,,,342353,1.0
1733011200320.0,,,,342354,
1733011500973.0,,,,342354,
1733011801582.0,,,,342354,
1733012101996.0,,,,342354,
1733012402984.0,,,,342354,
1733012703251.0,,,,342354,
1733013004183.0,,,,342354,
1733013304829.0,,,,342354,
1733013605365.0,,,,342354,
1733013906028.0,,,,342354,
1733014206764.0,,,,342354,
1733014507487.0,,,,342354,
1733014809280.0,,,,342354,
1733015109379.0,,,,342354,
1733015409850.0,,,,342354,
1733015711000.0,,,,342354,
1733016011306.0,,,,342354,
1733016311608.0,,,,342354,
1733016612166.0,,,,342354,
1733016912500.0,,,,342354,
1733017212550.0,,,,342354,
1733017512925.0,,,,342354,
1733017813763.0,,,,342354,
1733018114259.0,,,,342354,
1733018414598.0,,,,342354,
1733018714970.0,,,,342354,
1733019015886.0,,,,342354,
1733019316630.0,,,,342354,
1733019617225.0,,,,342354,
1733019917911.0,,,,342354,
1733020218795.0,,,,342354,
1733020519788.0,,,,342354,
1733020820656.0,,,,342354,
1733021120767.0,,,,342354,
1733021421351.0,,,,342354,
1733021722295.0,,,,342354,
1733022022824.0,,,,342354,
1733022323637.0,,,,342354,
1733022624207.0,,,,342354,
1733022925209.0,,,,342354,
1733023225442.0,,,,342354,
1733023525653.0,,,,342354,
1733023825933.0,,,,342354,
1733024126049.0,,,,342354,
1733024426105.0,,,,342354,
1733024726548.0,,,,342354,
1733025027120.0,,,,342354,
1733025327800.0,,,,342354,
1733025628914.0,,,,342354,
1733025929688.0,,,,342354,
1733026230012.0,,,,342354,
1733026530986.0,,,,342354,
1733026832808.0,,,,342354,
1733027132900.0,,,,342354,
1733027433288.0,,,,342354,
1733027733540.0,,,,342354,
1733028034062.0,,,,342354,
1733028334654.0,,,,342354,
1733028635113.0,,,,342354,
1733028935222.0,,,,342354,
1733029235919.0,,,,342354,
1733029536372.0,,,,342354,
1733029837076.0,,,,342354,
1733030138492.0,,,,342354,
1733030438555.0,,,,342354,
1733030739473.0,,,,342354,
1733031040243.0,,,,342354,
1733031340380.0,,,,342354,
1733031641398.0,,,,342354,
1733031941530.0,,,,342354,
1733032242199.0,,,,342354,
1733032543091.0,,,,342354,
1733032843218.0,,,,342354,
1733033143564.0,,,,342354,
1733033444080.0,,,,342354,
1733033744166.0,,,,342354,
1733034044270.0,,,,342354,
1733034344772.0,,,,342354,
1733034645899.0,,,,342354,
1733034946200.0,,,,342354,
1733035246319.0,,,,342354,
1733035546624.0,,,,342354,
1733035847233.0,,,,342354,
1733036148379.0,,,,342354,
1733036448621.0,,,,342354,
1733036749406.0,,,,342354,
1733037049966.0,,,,342354,
1733011200930.0,,,,342355,
1733011501275.0,,,,342355,
1733011801986.0,,,,342355,
1733012101994.0,,,,342355,
1733012402985.0,,,,342355,
1733012703249.0,,,,342355,
1733013004183.0,,,,342355,
1733013304522.0,,,,342355,
1733013605157.0,,,,342355,
1733013906028.0,,,,342355,
1733014208586.0,,,,342355,
1733014509311.0,,,,342355,
1733014810087.0,,,,342355,
1733015110290.0,,,,342355,
1733015410864.0,,,,342355,
1733015711503.0,,,,342355,
1733016014847.0,,,,342355,
1733016315648.0,,,,342355,
1733016617223.0,,,,342355,
1733016917544.0,,,,342355,
1733017217603.0,,,,342355,
1733017517978.0,,,,342355,
1733017818818.0,,,,342355,
1733018119312.0,,,,342355,
1733018420158.0,,,,342355,
1733018720532.0,,,,342355,
1733019021440.0,,,,342355,
1733019321682.0,,,,342355,
1733019621773.0,,,,342355,
1733019921960.0,,,,342355,
1733020222150.0,,,,342355,
1733020522312.0,,,,342355,
1733020822472.0,,,,342355,
1733021123233.0,,,,342355,
1733021423374.0,,,,342355,
1733021723517.0,,,,342355,
1733022023529.0,,,,342355,
1733022323641.0,,,,342355,
1733022624720.0,,,,342355,
1733022925209.0,,,,342355,
1733023225947.0,,,,342355,
1733023526157.0,,,,342355,
1733023826339.0,,,,342355,
1733024126552.0,,,,342355,
1733024426614.0,,,,342355,
1733024727053.0,,,,342355,
1733025027431.0,,,,342355,
1733025327800.0,,,,342355,
1733025628308.0,,,,342355,
1733025929078.0,,,,342355,
1733026230011.0,,,,342355,
1733026530480.0,,,,342355,
1733026830673.0,,,,342355,
1733027131176.0,,,,342355,
1733027431659.0,,,,342355,
1733027732118.0,,,,342355,
1733028032417.0,,,,342355,
1733028333240.0,,,,342355,
1733028634301.0,,,,342355,
1733028934718.0,,,,342355,
1733029234907.0,,,,342355,
1733029535447.0,,,,342355,
1733029836162.0,,,,342355,
1733030136572.0,,,,342355,
1733030437644.0,,,,342355,
1733030738359.0,,,,342355,
1733031039117.0,,,,342355,
1733031339465.0,,,,342355,
1733031639774.0,,,,342355,
1733031940102.0,,,,342355,
1733032240365.0,,,,342355,
1733032541154.0,,,,342355,
1733032841993.0,,,,342355,
1733033142742.0,,,,342355,
1733033442858.0,,,,342355,
1733033743761.0,,,,342355,
1733034044061.0,,,,342355,
1733034344875.0,,,,342355,
1733034644974.0,,,,342355,
1733034945689.0,,,,342355,
1733035245701.0,,,,342355,
1733035547141.0,,,,342355,
1733035847636.0,,,,342355,
1733036148367.0,,,,342355,
1733036448621.0,,,,342355,
1733036749170.0,,,,342355,
1733037049960.0,,,,342355,
1733036425125.0,453.0,39.684572381488344,-3.42193603515625,342397,0.0
1733036725735.0,451.0,40.30259989075741,-3.3047624067826704,342397,0.0
1733037025978.0,449.0,40.92388916015625,-3.1851806640625,342397,0.0
1733034440490.0,449.0,38.593231201171875,-2.43854688561481,3424D2,0.0
1733036450571.0,397.0,41.47352600097656,-6.851848255504261,3430CD,0.0
1733036751014.0,407.0,41.02880859375,-7.29827880859375,3430CD,0.0
1733037051351.0,400.0,40.58930969238281,0.26708984375,3430CD,0.0
1733032764874.0,382.0,40.06915283203125,-1.824951171875,343141,0.0
1733033082306.0,318.0,40.21357727050781,-2.5487060546875,343141,0.0
1733033396725.0,240.0,40.27052307128906,-3.067626953125,343141,0.0
1733033698690.0,208.0,40.389678955078125,-3.45123291015625,343141,0.0
1733033998851.0,108.0,40.48243118544756,-3.5451507568359375,343141,0.0
1733034299337.0,,,,343141,
1733035684977.0,418.0,41.853973388671875,-1.7204839533025569,343194,0.0
1733035985101.0,421.0,41.318115234375,-1.41058349609375,343194,0.0
1733036285273.0,425.0,40.786102294921875,-1.27740478515625,343194,0.0
1733034686602.0,,,,34324E,
1733034987291.0,,,,34324E,
1733035288170.0,139.0,40.531768798828125,-3.55902099609375,34324E,0.0
1733035588249.0,375.0,40.80620199947034,-3.2993316650390625,34324E,0.0
1733035888371.0,429.0,41.32488703323623,-3.0635001442649146,34324E,0.0
1733036188791.0,418.0,41.884212170617054,-2.7684908134992736,34324E,0.0
1733036489715.0,422.0,42.392050532971396,-2.3954666492550873,34324E,0.0
1733024429643.0,,,,343404,
1733028116317.0,,,,343404,
1733011201540.0,,,,343409,
1733011505026.0,,,,343409,
1733011807251.0,,,,343409,
1733012109683.0,,,,343409,
1733012409972.0,,,,343409,
1733012712561.0,,,,343409,
1733013015424.0,,,,343409,
1733013317889.0,,,,343409,
1733013620156.0,,,,343409,
1733013924070.0,,,,343409,
1733014227814.0,,,,343409,
1733014528436.0,,,,343409,
1733014832366.0,,,,343409,
1733015133267.0,,,,343409,
1733015433431.0,,,,343409,
1733015736177.0,,,,343409,
1733016038596.0,,,,343409,
1733016338970.0,,,,343409,
1733016641982.0,,,,343409,
1733016945736.0,,,,343409,
1733017246402.0,,,,343409,
1733017548795.0,,,,343409,
1733017853160.0,,,,343409,
1733018155177.0,,,,343409,
1733018455668.0,,,,343409,
1733018759674.0,,,,343409,
1733019062855.0,,,,343409,
1733019366162.0,,,,343409,
1733019669399.0,,,,343409,
1733019971614.0,,,,343409,
1733020273943.0,,,,343409,
1733020580202.0,,,,343409,
1733020881383.0,,,,343409,
1733021182099.0,,,,343409,
1733021483973.0,,,,343409,
1733021788152.0,,,,343409,
1733022088620.0,,,,343409,
1733022390665.0,,,,343409,
1733022691797.0,,,,343409,
1733022994662.0,,,,343409,
1733023295585.0,,,,343409,
1733023604471.0,,,,343409,
1733023906855.0,,,,343409,
1733024206950.0,,,,343409,
1733024510317.0,,,,343409,
1733024815903.0,,,,343409,
1733025117243.0,,,,343409,
1733025418449.0,,,,343409,
1733025721078.0,,,,343409,
1733026022925.0,,,,343409,
1733026325648.0,,,,343409,
1733026625655.0,,,,343409,
1733026930229.0,,,,343409,
1733027230231.0,,,,343409,
1733027532927.0,,,,343409,
1733027833151.0,,,,343409,
1733028133290.0,,,,343409,
1733028433299.0,,,,343409,
1733028735257.0,,,,343409,
1733029035367.0,,,,343409,
1733029335424.0,,,,343409,
1733029638698.0,,,,343409,
1733029939553.0,,,,343409,
1733030240767.0,,,,343409,
1733030540978.0,,,,343409,
1733030841211.0,,,,343409,
1733031142180.0,,,,343409,
1733031445404.0,,,,343409,
1733031745938.0,,,,343409,
1733032046299.0,,,,343409,
1733032347256.0,,,,343409,
1733032647787.0,,,,343409,
1733032949881.0,,,,343409,
1733033250890.0,,,,343409,
1733033551369.0,,,,343409,
1733033855239.0,,,,343409,
1733034159036.0,,,,343409,
1733034460626.0,,,,343409,
1733034762443.0,,,,343409,
1733035064633.0,,,,343409,
1733035365905.0,,,,343409,
1733035666814.0,,,,343409,
1733035968891.0,,,,343409,
1733036269180.0,,,,343409,
1733036573147.0,,,,343409,
1733036873198.0,,,,343409,
1733037173529.0,,,,343409,
1733011200622.0,,,,343650,
1733011501984.0,,,,343650,
1733011806343.0,,,,343650,
1733012110393.0,,,,343650,
1733012413620.0,,,,343650,
1733012715391.0,0.0,40.49908447265625,-3.59136962890625,343650,0.0
1733013016133.0,,,,343650,
1733013317383.0,,,,343650,
1733013618231.0,,,,343650,
1733013918815.0,,,,343650,
1733014221238.0,,,,343650,
1733014524085.0,,,,343650,
1733014824972.0,0.0,40.49908447265625,-3.59136962890625,343650,
1733015125471.0,,,,343650,
1733015425840.0,,,,343650,
1733015726065.0,,,,343650,
1733016029508.0,,,,343650,
1733016329791.0,,,,343650,
1733016629860.0,,,,343650,
1733016930073.0,0.0,40.49909688658633,-3.5913432728160513,343650,0.0
1733017230232.0,,,,343650,
1733017531619.0,,,,343650,
1733017831942.0,,,,343650,
1733018132951.0,,,,343650,
1733018434362.0,,,,343650,
1733011201940.0,,,,343653,
1733011504617.0,,,,343653,
1733011805329.0,,,,343653,
1733012106142.0,,,,343653,
1733012407233.0,,,,343653,
1733012710738.0,,,,343653,
1733013011269.0,,,,343653,
1733013312017.0,,,,343653,
1733013613171.0,,,,343653,
1733013915269.0,,,,343653,
1733014215774.0,,,,343653,
1733014518828.0,,,,343653,
1733014821735.0,,,,343653,
1733015122132.0,,,,343653,
1733015425840.0,,,,343653,
1733015729605.0,,,,343653,
1733016030005.0,,,,343653,
1733016330800.0,,,,343653,
1733016633899.0,,,,343653,
1733016937147.0,,,,343653,
1733017237306.0,,,,343653,
1733017537676.0,,,,343653,
1733017839014.0,,,,343653,
1733018141032.0,,,,343653,
1733018443486.0,,,,343653,
1733018743908.0,,,,343653,
1733019045682.0,,,,343653,
1733019346949.0,,,,343653,
1733019647036.0,,,,343653,
1733019948965.0,,,,343653,
1733020253423.0,,,,343653,
1733020554799.0,,,,343653,
1733020855292.0,,,,343653,
1733021160142.0,,,,343653,
1733021463347.0,,,,343653,
1733021767173.0,,,,343653,
1733022068237.0,,,,343653,
1733022370278.0,,,,343653,
1733022670428.0,,,,343653,
1733022971441.0,,,,343653,
1733023274127.0,,,,343653,
1733023575235.0,,,,343653,
1733023875829.0,,,,343653,
1733024176934.0,,,,343653,
1733024478808.0,,,,343653,
1733024783410.0,,,,343653,
1733025085243.0,,,,343653,
1733025387333.0,,,,343653,
1733025687425.0,,,,343653,
1733025988869.0,,,,343653,
1733026291470.0,,,,343653,
1733026596127.0,,,,343653,
1733026901006.0,,,,343653,
1733027204283.0,,,,343653,
1733027507999.0,,,,343653,
1733027812881.0,,,,343653,
1733028118888.0,,,,343653,
1733028420332.0,,,,343653,
1733028722301.0,,,,343653,
1733029027063.0,,,,343653,
1733029327633.0,,,,343653,
1733029629795.0,,,,343653,
1733029930847.0,,,,343653,
1733030231647.0,,,,343653,
1733030535394.0,,,,343653,
1733030836128.0,,,,343653,
1733031136792.0,,,,343653,
1733031438678.0,,,,343653,
1733031738912.0,,,,343653,
1733032042111.0,,,,343653,
1733032346134.0,,,,343653,
1733032646459.0,,,,343653,
1733032947429.0,,,,343653,
1733033247927.0,,,,343653,
1733033549936.0,,,,343653,
1733033850120.0,,,,343653,
1733034154019.0,,,,343653,
1733034454777.0,,,,343653,
1733034755425.0,,,,343653,
1733035055673.0,,,,343653,
1733035357857.0,,,,343653,
1733035658139.0,,,,343653,
1733035961679.0,,,,343653,
1733036265060.0,,,,343653,
1733036565921.0,,,,343653,
1733036869485.0,,,,343653,
1733037173939.0,,,,343653,
1733034771755.0,443.0,40.8607177734375,-0.827880859375,34368C,0.0
1733035071832.0,430.0,40.6554193011785,-1.5649899569424714,34368C,0.0
1733035374309.0,368.0,40.422821044921875,-2.213623046875,34368C,0.0
1733035674583.0,275.0,40.27052539890095,-2.6968938654119317,34368C,0.0
1733035974670.0,248.0,40.31941223144531,-3.0521240234375,34368C,0.0
1733036276712.0,166.0,40.37828063964844,-3.46710205078125,34368C,0.0
1733036576755.0,114.0,40.47177072298729,-3.562691428444602,34368C,0.0
1733036876903.0,,,,34368C,
1733035552223.0,,,,343694,
1733035852418.0,,,,343694,
1733036153009.0,227.0,40.6494140625,-3.69464111328125,343694,0.0
1733036453387.0,368.0,40.276809951006356,-3.651892922141335,343694,0.0
1733036753388.0,408.0,39.759063720703125,-3.4562749448029892,343694,0.0
1733033444695.0,,,,3440D7,
1733033744779.0,,,,3440D7,
1733034044880.0,,,,3440D7,
1733034345077.0,,,,3440D7,
1733034645176.0,,,,3440D7,
1733034945483.0,,,,3440D7,
1733035246210.0,,,,3440D7,
1733036465523.0,,,,3440D7,
1733028330199.0,,,,3440D8,
1733028630357.0,,,,3440D8,
1733028930662.0,,,,3440D8,
1733029231066.0,,,,3440D8,
1733029578294.0,,,,3440D8,
1733029879000.0,,,,3440D8,
1733030179028.0,,,,3440D8,
1733030479219.0,,,,3440D8,
1733030815009.0,,,,3440D8,
1733023590915.0,,,,344103,
1733024048491.0,,,,344103,
1733027152270.0,,,,344103,
1733027452301.0,,,,344103,
1733027752486.0,,,,344103,
1733033550342.0,,,,344103,
1733011200320.0,,,,344115,1.0
1733011500971.0,,,,344115,1.0
1733011801070.0,,,,344115,1.0
1733012101483.0,,,,344115,1.0
1733012402477.0,,,,344115,1.0
1733012702944.0,,,,344115,1.0
1733013003275.0,,,,344115,1.0
1733013304120.0,,,,344115,1.0
1733013604354.0,,,,344115,1.0
1733013905218.0,,,,344115,1.0
1733014206261.0,,,,344115,1.0
1733014506679.0,,,,344115,1.0
1733014807457.0,,,,344115,1.0
1733015107861.0,,,,344115,1.0
1733015408027.0,,,,344115,1.0
1733015708977.0,,,,344115,1.0
1733016009769.0,,,,344115,1.0
1733016311099.0,,,,344115,1.0
1733016611154.0,,,,344115,1.0
1733016911485.0,,,,344115,1.0
1733017211543.0,,,,344115,1.0
1733017512420.0,,,,344115,1.0
1733017813262.0,,,,344115,1.0
1733018113755.0,,,,344115,1.0
1733018414598.0,,,,344115,1.0
1733018714970.0,,,,344115,
1733019015886.0,,,,344115,1.0
1733019316632.0,,,,344115,1.0
1733019617224.0,,,,344115,1.0
1733019918424.0,,,,344115,1.0
1733020218795.0,,,,344115,1.0
1733020518980.0,,,,344115,1.0
1733020819342.0,,,,344115,1.0
1733021120258.0,,,,344115,1.0
1733021420339.0,,,,344115,1.0
1733021721085.0,,,,344115,1.0
1733022021608.0,,,,344115,1.0
1733022321994.0,,,,344115,1.0
1733022622179.0,,,,344115,1.0
1733022922269.0,,,,344115,1.0
1733023223108.0,,,,344115,1.0
1733023523931.0,,,,344115,1.0
1733023824415.0,,,,344115,1.0
1733024125041.0,,,,344115,
1733024425093.0,,,,344115,1.0
1733024725128.0,,,,344115,1.0
1733025025297.0,,,,344115,1.0
1733025325530.0,,,,344115,
1733025625566.0,,,,344115,1.0
1733025927053.0,,,,344115,
1733026227785.0,,,,344115,
1733026528044.0,,,,344115,1.0
1733026828243.0,,,,344115,1.0
1733027128842.0,,,,344115,1.0
1733027429226.0,,,,344115,1.0
1733027729487.0,,,,344115,1.0
1733028030256.0,,,,344115,1.0
1733028331007.0,,,,344115,1.0
1733028631971.0,,,,344115,1.0
1733028932184.0,,,,344115,1.0
1733029232374.0,,,,344115,1.0
1733029532375.0,,,,344115,1.0
1733029832516.0,,,,344115,1.0
1733030133027.0,,,,344115,
1733030433179.0,,,,344115,
1733030741303.0,,,,344115,1.0
1733031041356.0,,,,344115,1.0
1733031341606.0,,,,344115,
1733031642514.0,,,,344115,1.0
1733031942859.0,,,,344115,1.0
1733032243010.0,,,,344115,1.0
1733032544418.0,,,,344115,
1733032844643.0,,,,344115,1.0
1733033146112.0,,,,344115,1.0
1733033446324.0,,,,344115,1.0
1733033746412.0,,,,344115,1.0
1733034048566.0,,,,344115,1.0
1733034348671.0,,,,344115,1.0
1733034649389.0,,,,344115,1.0
1733034950215.0,,,,344115,1.0
1733035252196.0,,,,344115,1.0
1733035554047.0,,,,344115,1.0
1733035854951.0,,,,344115,1.0
1733036154971.0,,,,344115,1.0
1733036455139.0,,,,344115,1.0
1733036755659.0,,,,344115,
1733037060130.0,,,,344115,1.0
1733034225869.0,0.0,40.49798583984375,-3.5899658203125,344195,
1733034525927.0,,,,344195,
1733034826919.0,,,,344195,
1733035127183.0,,,,344195,
1733035427349.0,,,,344195,
1733035731041.0,184.0,40.599044541181144,-3.5313554243607954,344195,0.0
1733036031168.0,362.0,40.63508605957031,-3.1490478515625,344195,0.0
1733036331418.0,399.0,40.29158020019531,-2.62689208984375,344195,0.0
1733036631646.0,416.0,39.85560607910156,-2.145677649456522,344195,0.0
1733035297664.0,,,,344197,
1733035597715.0,14.0,40.493133544921875,-3.58648681640625,344197,0.0
1733035899116.0,198.0,40.584613347457626,-3.6138153076171875,344197,0.0
1733036199303.0,390.0,40.99053955078125,-3.62860107421875,344197,0.0
1733036499381.0,455.0,41.56058101330773,-3.6145019531250004,344197,0.0
1733036800035.0,447.0,42.19194030761719,-3.6243022571910513,344197,0.0
1733028301530.0,,,,3441D3,
1733028602585.0,,,,3441D3,
1733028903115.0,,,,3441D3,
1733029203439.0,,,,3441D3,
1733029507957.0,,,,3441D3,
1733029808722.0,,,,3441D3,
1733030109120.0,,,,3441D3,
1733030409476.0,,,,3441D3,
1733033487312.0,,,,3441D6,
1733033790124.0,,,,3441D6,
1733034090346.0,,,,3441D6,
1733035693696.0,,,,3441D6,
1733035994546.0,,,,3441D6,
1733036295396.0,,,,3441D6,
1733036598191.0,,,,3441D6,
1733036898285.0,,,,3441D6,
1733037199377.0,,,,3441D6,
1733021941631.0,,,,344205,
1733022241842.0,,,,344205,
1733022542126.0,,,,344205,
1733022843177.0,,,,344205,
1733023145050.0,,,,344205,
1733023445385.0,,,,344205,
1733023748897.0,,,,344205,
1733024051924.0,,,,344205,
1733024356061.0,,,,344205,
1733024661851.0,,,,344205,
1733024962152.0,,,,344205,
1733025264518.0,,,,344205,
1733025565492.0,,,,344205,
1733025868911.0,,,,344205,
1733026171919.0,,,,344205,
1733026472553.0,,,,344205,
1733026772668.0,,,,344205,
1733027073481.0,,,,344205,
1733027374480.0,,,,344205,
1733027675785.0,,,,344205,
1733027976230.0,,,,344205,
1733028276814.0,,,,344205,
1733028576821.0,,,,344205,
1733028880445.0,,,,344205,
1733029181883.0,,,,344205,
1733029483273.0,,,,344205,
1733029785950.0,,,,344205,
1733030086630.0,,,,344205,
1733030389105.0,,,,344205,
1733030695474.0,,,,344205,
1733030996122.0,,,,344205,
1733031296615.0,,,,344205,
1733031597295.0,,,,344205,
1733031901158.0,,,,344205,
1733032204676.0,,,,344205,
1733032508096.0,,,,344205,
1733032809343.0,,,,344205,
1733033115086.0,,,,344205,
1733033415438.0,,,,344205,
1733011200122.0,465.0,42.08368850966631,-1.1427058730014537,344213,0.0
1733037034761.0,,,,344216,
1733034074266.0,,,,344217,
1733034374352.0,,,,344217,
1733034674357.0,186.0,40.565185546875,-3.54656982421875,344217,
1733034974724.0,351.0,40.885894775390625,-3.29998779296875,344217,0.0
1733035274750.0,433.0,41.414127673132946,-3.1194145734920062,344217,0.0
1733035575284.0,474.0,42.00764465332031,-2.820614901455966,344217,0.0
1733035875297.0,472.0,42.584776797537074,-2.523853390715843,344217,0.0
1733035146355.0,,,,344218,
1733035449248.0,,,,344218,
1733035749393.0,,,,344218,
1733036049875.0,167.0,40.53758239746094,-3.559326171875,344218,0.0
1733036350073.0,314.0,40.79292297363281,-3.293701171875,344218,0.0
1733036650101.0,399.0,40.95800884699417,-2.6379047740589487,344218,0.0
1733036950197.0,443.0,41.33843994140625,-2.06903076171875,344218,0.0
1733037250327.0,464.0,41.78454382944915,-1.5083206531613373,344218,0.0
1733035515188.0,435.0,41.17480261851165,-6.1299965598366475,344304,0.0
1733035815440.0,432.0,40.92608642578125,-5.4051513671875,344304,0.0
1733036115663.0,387.0,40.65325927734375,-4.748779296875,344304,0.0
1733036415738.0,365.0,40.402130126953125,-4.157470703125,344304,0.0
1733036715802.0,261.0,40.22909390724311,-3.6380351673473013,344304,0.0
1733037016555.0,177.0,40.3187255859375,-3.40802001953125,344304,0.0
1733026403235.0,468.0,40.63093282408633,-6.899663751775568,344305,0.0
1733026703279.0,459.0,40.46031188964844,-6.095703125,344305,0.0
1733027003363.0,463.0,40.22914123535156,-5.30767822265625,344305,0.0
1733027303632.0,406.0,40.19040899761652,-4.526242342862216,344305,0.0
1733027604002.0,310.0,40.2623291015625,-3.88409423828125,344305,0.0
1733027904180.0,206.0,40.328521728515625,-3.423583984375,344305,0.0
1733028204694.0,113.0,40.4820556640625,-3.5447998046875,344305,0.0
1733028505019.0,,,,344305,
1733028805127.0,,,,344305,
1733033440910.0,,,,344307,
1733035771052.0,,,,344307,
1733036071890.0,,,,344307,
1733036372091.0,188.0,40.60630669028072,-3.6949018998579546,344307,0.0
1733036672136.0,199.0,40.33863132282839,-3.636537031693892,344307,0.0
1733036972388.0,207.0,40.05537414550781,-3.6163330078125,344307,0.0
1733037272434.0,213.0,39.75892639160156,-3.59527587890625,344307,0.0
1733031704382.0,459.0,41.0137939453125,-6.45703125,344344,0.0
1733032004519.0,478.0,40.84748840332031,-5.62054443359375,344344,0.0
1733032304571.0,448.0,40.675855733580505,-4.790850552645597,344344,0.0
1733032604619.0,387.0,40.433990478515625,-4.09197998046875,344344,0.0
1733032904977.0,217.0,40.36605059090307,-3.5728662664240054,344344,0.0
1733033205130.0,140.0,40.46946716308594,-3.531982421875,344344,0.0
1733033505245.0,111.0,40.48457336425781,-3.54736328125,344344,0.0
1733024190021.0,483.0,38.102261818061436,-6.100098983101223,344346,0.0
1733024524394.0,478.0,39.10130310058594,-4.85721090565557,344346,0.0
1733024824910.0,415.0,39.53553771972656,-4.29840087890625,344346,0.0
1733025125280.0,292.0,39.92143016750529,-3.84820556640625,344346,0.0
