ts_kafka,velocity,lat,lon,icao,ground,direccion
1733037122280,461.0,41.344024658203125,-5.95538330078125,ab4840,0.0,
1733037422758,464.0,40.979461669921875,-5.2449951171875,ab4840,0.0,
1733037599054,453.0,40.77319646285752,-4.833984375,ab4840,0.0,0.4651688039388052
1733031604630,,40.64215191340042,-3.9203713156960225,afc105,,
1733014716444,,,,e018aa,,
1733033138053,505.0,39.49868929588188,-7.205810546875,e494f9,0.0,
1733033439066,500.0,40.08796691894531,-6.71942138671875,e494f9,0.0,
1733033739049,499.0,40.698028564453125,-6.2884521484375,e494f9,0.0,
1733034039349,487.0,41.30584716796875,-5.896474664861506,e494f9,0.0,
1733034339937,498.0,41.91654968261719,-5.4944749311967325,e494f9,0.0,
1733034639837,493.0,42.53764343261719,-5.0763702392578125,e494f9,0.0,
1733034826917,501.0,42.92209431276483,-4.838496616908482,e494f9,0.0,1.0167277905364123
1733034376923,496.0,40.08375549316406,-7.2940673828125,e80468,0.0,
1733034676754,499.0,40.61187744140625,-6.7130126953125,e80468,0.0,
1733034976730,499.0,41.134721141750525,-6.117075139825994,e80468,0.0,
1733035277746,504.0,41.68290710449219,-5.553651289506392,e80468,0.0,
1733035578214,503.0,42.3255615234375,-5.1865456321022725,e80468,0.0,
1733035870125,509.0,42.94798278808594,-4.823061920875727,e80468,0.0,
1733035883175,509.0,42.97846907276218,-4.805210658482142,e80468,0.0,1.0412348295042677
1733025975491,,43.007354736328125,0.2821314612100291,eaf159,,
1733023064723,,41.49609375,-7.040863037109375,ef459f,,
1733011500062,431.0,39.4288330078125,-3.054856010105299,02012b,0.0,
1733011798943,427.0,38.88014971199682,-3.27880859375,02012b,0.0,
1733011943201,424.0,38.64077810513771,-3.393310546875,02012b,0.0,
1733036909532,452.0,,,02012b,0.0,
1733037217102,,38.667685298596396,-0.82135009765625,020175,0.0,
1733036833735,461.0,38.81758117675781,-4.938891866932745,02019c,0.0,
1733037134392,460.0,39.40916934255826,-4.62603759765625,02019c,0.0,
1733037434032,458.0,39.99642582262977,-4.302957708185369,02019c,0.0,
1733037599872,459.0,40.3206156067929,-4.1219329833984375,02019c,0.0,1.061548603691281
1733013797220,432.0,41.619140625,-2.6965817538174717,02019d,0.0,
1733014097362,431.0,41.104322530455505,-3.1020771373401987,02019d,0.0,
1733014394162,431.0,40.59955661579714,-3.4920917857776987,02019d,0.0,
1733014697610,415.0,40.073562880693856,-3.8915946266867896,02019d,0.0,
1733014997875,414.0,39.572845458984375,-4.265203061311142,02019d,0.0,
1733015298032,412.0,39.072784423828125,-4.632050887398098,02019d,0.0,
1733015598368,416.0,38.52626037597656,-4.867600150730299,02019d,0.0,
1733015772983,413.0,38.23054504394531,-4.991065492021277,02019d,0.0,
1733034683690,455.0,38.74177551269531,-4.972686767578125,02019d,0.0,
1733034986921,455.0,39.34548588122352,-4.66729736328125,02019d,0.0,
1733035287245,451.0,39.9290771484375,-4.3590087890625,02019d,0.0,
1733035587437,448.0,40.49299621582031,-4.016845703125,02019d,0.0,
1733035887393,445.0,41.04008044226695,-3.629982688210227,02019d,0.0,
1733036187341,448.0,41.57170699814618,-3.210307276526163,02019d,0.0,
1733036500403,450.0,42.12977522510593,-2.7607620594113373,02019d,0.0,
1733036801516,436.0,42.64567565917969,-2.3370916193181817,02019d,0.0,
1733036966186,428.0,42.933220297603285,-2.09747314453125,02019d,0.0,0.8760845358424494
1733014792577,,,,032120,,
1733023108302,,41.86945511122881,-6.865177598110465,0a8ae3,,
1733022067024,466.0,41.38645935058594,-5.60400390625,0d09ec,0.0,
1733022366934,487.0,40.93670654296875,-4.97686767578125,0d09ec,0.0,
1733022666981,445.0,40.57078733282574,-4.285104924982244,0d09ec,0.0,
1733022967386,309.0,40.28369968220339,-3.6595084450461646,0d09ec,0.0,
1733023267495,171.0,40.39833068847656,-3.4599609375,0d09ec,0.0,
1733023567752,109.0,40.483245849609375,-3.54595947265625,0d09ec,0.0,
1733023869553,,,,0d09ec,,
1733024169851,,,,0d09ec,,
1733024470201,,,,0d09ec,,
1733036189096,,,,1ea88e,,
1733034114229,,40.749755859375,0.27471923828125,335440,,
1733028832455,,,,341057,,
1733029135179,,,,341057,,
1733029433806,,,,341057,,
1733029735735,,,,341057,,
1733030037355,,,,341057,,
1733030336796,,,,341057,,
1733030638768,,,,341057,,
1733030943252,,,,341057,,
1733031244902,,,,341057,,
1733031552203,,,,341057,,
1733031852686,,,,341057,,
1733032152321,,,,341057,,
1733032451198,,,,341057,,
1733032749773,,,,341057,,
1733033053522,,,,341057,,
1733033354724,,,,341057,,
1733033654905,,,,341057,,
1733033709942,,,,341057,,
1733036529992,,,,341057,,
1733036599309,,,,341057,,
1733036988132,,,,341057,,
1733037596896,,,,341057,,
1733028558087,,,,341058,,
1733028861001,,,,341058,,
1733029162772,,,,341058,,
1733029462535,,,,341058,,
1733029762660,,,,341058,,
1733030064645,,,,341058,,
1733030364168,,,,341058,,
1733030674115,,,,341058,,
1733030976702,,,,341058,,
1733031278283,,,,341058,,
1733031578980,,,,341058,,
1733031883014,,,,341058,,
1733032186939,,,,341058,,
1733032484751,,,,341058,,
1733032790270,,,,341058,,
1733033090679,,,,341058,,
1733033392739,,,,341058,,
1733033696636,,,,341058,,
1733033998956,,,,341058,,
1733034298003,,,,341058,,
1733034598959,,,,341058,,
1733034901956,,,,341058,,
1733035204035,,,,341058,,
1733035503288,,,,341058,,
1733035803569,,,,341058,,
1733036103556,,,,341058,,
1733036406671,,,,341058,,
1733036707319,,,,341058,,
1733037010679,,,,341058,,
1733037311308,,,,341058,,
1733037594105,,,,341058,,
1733030204953,,,,341085,,
1733030505887,,,,341085,,
1733030806689,,,,341085,,
1733031108722,,,,341085,,
1733031389224,,,,341085,,
1733031768755,,,,341085,,
1733032064979,,,,341085,,
1733032454054,,,,341085,,
1733032523302,,,,341085,,
1733033231379,,,,341085,,
1733033531514,,,,341085,,
1733033835681,,,,341085,,
1733034140572,,,,341085,,
1733034444815,,,,341085,,
1733034752948,,,,341085,,
1733035065654,,,,341085,,
1733035365665,,,,341085,,
1733035669288,,,,341085,,
1733035974879,,,,341085,,
1733036277325,,,,341085,,
1733036576027,,,,341085,,
1733036873194,,,,341085,,
1733037199687,,,,341085,,
1733037524363,,,,341085,,
1733037598329,,,,341085,,
1733011788214,,,,341241,,
1733013677338,,,,341241,,
1733027310113,,,,341241,,
1733027736680,,,,341241,,
1733033186236,,,,341241,,
1733033425875,,,,341241,,
1733033930926,,,,341241,,
1733034247404,,,,341241,,
1733034618876,,,,341241,,
1733036164348,,,,341241,,
1733011502290,,,,3412c8,,
1733011806040,,,,3412c8,,
1733012115351,,,,3412c8,,
1733012413620,,,,3412c8,,
1733012723189,,,,3412c8,,
1733013024631,,,,3412c8,,
1733013328118,,,,3412c8,,
1733013632522,,,,3412c8,,
1733013936105,,,,3412c8,,
1733014237325,,,,3412c8,,
1733014541591,,,,3412c8,,
1733014844516,,,,3412c8,,
1733015146874,,,,3412c8,,
1733015451552,,,,3412c8,,
1733015754376,,,,3412c8,,
1733016059215,,,,3412c8,,
1733016359414,,,,3412c8,,
1733016659680,,,,3412c8,,
1733016959887,,,,3412c8,,
1733017262570,,,,3412c8,,
1733017563938,,,,3412c8,,
1733017862249,,,,3412c8,,
1733018167805,,,,3412c8,,
1733018469980,,,,3412c8,,
1733018772294,,,,3412c8,,
1733019077153,,,,3412c8,,
1733019377775,,,,3412c8,,
1733019681657,,,,3412c8,,
1733019985368,,,,3412c8,,
1733020283654,,,,3412c8,,
1733020586880,,,,3412c8,,
1733020891196,,,,3412c8,,
1733021190192,,,,3412c8,,
1733021507145,,,,3412c8,,
1733022233230,,,,3412c8,,
1733022275504,,,,3412c8,,
1733036130318,,,,3412c8,,
1733036406053,,,,3412c8,,
1733036582969,,,,3412c8,,
1733037024232,,,,3412c8,,
1733037597504,,,,3412c8,,
1733033509266,,,,3412d5,,
1733033809364,,,,3412d5,,
1733034110835,,,,3412d5,,
1733034411713,,,,3412d5,,
1733034692368,,,,3412d5,,
1733034950315,,,,3412d5,,
1733036469817,,,,3412d5,,
1733036769807,,,,3412d5,,
1733037070557,,,,3412d5,,
1733037366963,,,,3412d5,,
1733037599671,,,,3412d5,,
1733035076471,,,,34134d,,
1733035376475,,,,34134d,,
1733035677032,254.0,40.65257961467161,-3.4718669544566763,34134d,0.0,
1733035977356,386.0,41.06228585970604,-3.254574862393466,34134d,0.0,
1733036277541,447.0,41.62774658203125,-3.1041994961825283,34134d,0.0,
1733036577573,467.0,42.24866964049258,-2.9362239394077037,34134d,0.0,
1733036862569,465.0,42.78969974841102,-2.625732421875,34134d,0.0,
1733037012323,457.0,43.0426025390625,-2.4319387036700584,34134d,0.0,0.9169827990592284
1733026539610,,,,34134e,,
1733026840214,135.0,40.50439453125,-3.57470703125,34134e,0.0,
1733027140099,278.0,40.768341064453125,-3.4227294921875,34134e,0.0,
1733027440583,402.0,41.25077819824219,-3.2679443359375,34134e,0.0,
1733027740629,456.0,41.811492919921875,-2.974922873757102,34134e,0.0,
1733028040837,471.0,42.413726806640625,-2.6498274369673296,34134e,0.0,
1733028321081,460.0,42.97651387877383,-2.3394993373325894,34134e,0.0,1.0668775172621543
1733030928612,,,,341682,,
1733031547613,,,,341682,,
1733031849621,225.0,40.62003960043697,-3.5477724942294033,341682,0.0,
1733032149921,350.0,40.646392822265625,-3.94256591796875,341682,0.0,
1733032449971,407.0,40.500493453720864,-4.603271484375,341682,0.0,
1733032749773,426.0,40.21806335449219,-5.26031494140625,341682,0.0,
1733033049841,424.0,39.86187744140625,-5.868908426036006,341682,0.0,
1733033350847,421.0,39.45721435546875,-6.416672416355299,341682,0.0,
1733033651017,417.0,39.015380859375,-6.8994140625,341682,0.0,
1733033803731,416.0,38.791900634765625,-7.140456489894701,341682,0.0,2.3939506693291297
1733037599052,,,,342090,0.0,
1733035524040,,,,3420ca,,
1733035824213,,,,3420ca,,
1733036126700,166.0,40.51827640856727,-3.5593206232244317,3420ca,0.0,
1733036426580,297.0,40.769239522643005,-3.3362856778231533,3420ca,0.0,
1733036727178,411.0,40.94069141452595,-2.6978302001953125,3420ca,0.0,
1733037027188,458.0,41.341278076171875,-2.12158203125,3420ca,0.0,
1733037325301,455.0,41.807680291644594,-1.5545654296875002,3420ca,0.0,
1733037598338,449.0,42.21193992485434,-1.0060793854469479,3420ca,0.0,0.6351790039605064
1733034127858,,,,342188,,
1733034443058,,,,342188,,
1733034749034,235.0,40.647216796875,-3.732421875,342188,0.0,
1733035049496,385.0,40.24301302635063,-3.6764873157848013,342188,0.0,
1733035349683,421.0,39.683780993445446,-3.770751953125,342188,0.0,
1733035649668,416.0,39.2197265625,-4.209435504415761,342188,0.0,
1733035950091,419.0,38.67448192531779,-4.43585205078125,342188,0.0,
1733036039633,418.0,38.53543039095604,-4.494873046875,342188,0.0,1.9721764181713042
1733011500266,,,,342346,,
1733011800361,,,,342346,,
1733012100474,,,,342346,,
1733012401264,,,,342346,,
1733012701327,,,,342346,,
1733013002463,,,,342346,,
1733013303216,,,,342346,,
1733013604353,,,,342346,,
1733013904707,,,,342346,,
1733014205253,,,,342346,,
1733014506174,,,,342346,,
1733014807456,,,,342346,,
1733015108369,,,,342346,,
1733015408433,,,,342346,,
1733015709482,,,,342346,,
1733016010286,,,,342346,,
1733016310596,,,,342346,,
1733016610649,,,,342346,,
1733016911485,,,,342346,,
1733017211535,,,,342346,,
1733017512420,,,,342346,,
1733017813262,,,,342346,,
1733018114260,,,,342346,,
1733018414598,,,,342346,,
1733018715481,,,,342346,,
1733019016393,,,,342346,,
1733019316630,,,,342346,,
1733019617225,,,,342346,,
1733019917410,,,,342346,,
1733020218296,,,,342346,,
1733020518473,,,,342346,,
1733020819341,,,,342346,,
1733021119443,,,,342346,,
1733021419328,,,,342346,,
1733021719365,,,,342346,,
1733022020286,,,,342346,,
1733022321282,,,,342346,,
1733022622183,,,,342346,,
1733022922269,,,,342346,,
1733023222601,,,,342346,,
1733023523431,,,,342346,,
1733023824414,,,,342346,,
1733024124533,,,,342346,,
1733024424590,,,,342346,,
1733024725539,,,,342346,,
1733025025300,,,,342346,,
1733025326248,,,,342346,,
1733025626377,,,,342346,,
1733025927359,,,,342346,,
1733026228292,,,,342346,,
1733026528349,,,,342346,,
1733026829259,,,,342346,,
1733027130366,,,,342346,,
1733027430344,,,,342346,,
1733027731313,,,,342346,,
1733028032417,,,,342346,,
1733028333242,,,,342346,,
1733028633385,,,,342346,,
1733028933497,,,,342346,,
1733029233391,,,,342346,,
1733029533394,,,,342346,,
1733029834345,,,,342346,,
1733030134442,,,,342346,,
1733030434294,,,,342346,,
1733030735214,,,,342346,,
1733031036278,,,,342346,,
1733031337324,,,,342346,,
1733031637323,,,,342346,,
1733031938272,,,,342346,,
1733032239345,,,,342346,,
1733032540237,,,,342346,,
1733032841278,,,,342346,,
1733033141316,,,,342346,,
1733033441316,,,,342346,,
1733033741297,,,,342346,,
1733034042256,,,,342346,,
1733034343237,,,,342346,,
1733034644258,,,,342346,,
1733034945278,,,,342346,,
1733035245296,,,,342346,,
1733035546311,,,,342346,,
1733035847233,,,,342346,,
1733036146241,,,,342346,,
1733036447304,,,,342346,,
1733036747302,,,,342346,,
1733037047281,,,,342346,,
1733037347231,,,,342346,,
1733037598330,,,,342346,,
1733011500266,,,,342347,,
1733011800365,,,,342347,,
1733012100474,,,,342347,,
1733012400452,,,,342347,,
1733012701328,,,,342347,,
1733013002463,,,,342347,,
1733013303216,,,,342347,,
1733013604354,,,,342347,,
1733013904708,,,,342347,,
1733014205253,,,,342347,,
1733014505467,,,,342347,,
1733014806242,,,,342347,,
1733015106538,,,,342347,,
1733015406706,,,,342347,,
1733015707464,,,,342347,,
1733016008244,,,,342347,,
1733016308574,,,,342347,,
1733016608633,,,,342347,,
1733016909467,,,,342347,,
1733017209516,,,,342347,,
1733017510401,,,,342347,,
1733017811242,,,,342347,,
1733018112240,,,,342347,,
1733018412580,,,,342347,,
1733018713459,,,,342347,,
1733019014373,,,,342347,,
1733019314607,,,,342347,,
1733019614696,,,,342347,,
1733019916398,,,,342347,,
1733020217280,,,,342347,,
1733020517459,,,,342347,,
1733020818435,,,,342347,,
1733021118418,,,,342347,,
1733021419328,,,,342347,,
1733021719365,,,,342347,,
1733022019280,,,,342347,,
1733022320269,,,,342347,,
1733022621370,,,,342347,,
1733022922269,,,,342347,,
1733023222601,,,,342347,,
1733023523431,,,,342347,,
1733023824414,,,,342347,,
1733024124534,,,,342347,,
1733024424590,,,,342347,,
1733024725539,,,,342347,,
1733025026311,,,,342347,,
1733025327386,,,,342347,,
1733025628307,,,,342347,,
1733025929282,,,,342347,,
1733026230316,,,,342347,,
1733026531294,,,,342347,,
1733026831483,,,,342347,,
1733027132496,,,,342347,,
1733027433288,,,,342347,,
1733027733538,,,,342347,,
1733028033558,,,,342347,,
1733028334252,,,,342347,,
1733028635416,,,,342347,,
1733028935725,,,,342347,,
1733029236428,,,,342347,,
1733029536371,,,,342347,,
1733029836364,,,,342347,,
1733030137385,,,,342347,,
1733030438352,,,,342347,,
1733030738358,,,,342347,,
1733031039322,,,,342347,,
1733031339262,,,,342347,,
1733031640379,,,,342347,,
1733031940304,,,,342347,,
1733032241281,,,,342347,,
1733032541355,,,,342347,,
1733032841278,,,,342347,,
1733033142334,,,,342347,,
1733033442342,,,,342347,,
1733033743343,,,,342347,,
1733034044363,,,,342347,,
1733034345284,,,,342347,,
1733034645380,,,,342347,,
1733034946305,,,,342347,,
1733035246318,,,,342347,,
1733035547343,,,,342347,,
1733035848364,,,,342347,,
1733036148379,,,,342347,,
1733036448305,,,,342347,,
1733036748339,,,,342347,,
1733037049337,,,,342347,,
1733037343317,,,,342347,,
1733037599263,,,,342347,,
1733011499354,,,,342348,,
1733011800365,,,,342348,,
1733012101484,,,,342348,,
1733012401567,,,,342348,,
1733012701625,,,,342348,,
1733013002463,,,,342348,,
1733013302402,,,,342348,,
1733013603340,,,,342348,,
1733013903803,,,,342348,,
1733014204344,,,,342348,,
1733014504455,,,,342348,,
1733014806643,,,,342348,,
1733015106538,,,,342348,,
1733015406706,,,,342348,,
1733015707464,,,,342348,,
1733016007728,,,,342348,,
1733016308574,,,,342348,,
1733016608633,,,,342348,,
1733016909467,,,,342348,,
1733017209516,,,,342348,,
1733017510401,,,,342348,,
1733017810734,,,,342348,,
1733018111733,,,,342348,,
1733018412582,,,,342348,,
1733018713459,,,,342348,,
1733019014373,,,,342348,,
1733019314607,,,,342348,,
1733019614696,,,,342348,,
1733019915390,,,,342348,,
1733020215760,,,,342348,,
1733020516449,,,,342348,,
1733020817416,,,,342348,,
1733021118418,,,,342348,,
1733021419328,,,,342348,,
1733021720377,,,,342348,,
1733022020590,,,,342348,,
1733022321481,,,,342348,,
1733022622486,,,,342348,,
1733022922569,,,,342348,,
1733023222601,,,,342348,,
1733023523431,,,,342348,,
1733023824415,,,,342348,,
1733024124534,,,,342348,,
1733024424590,,,,342348,,
1733024725539,,,,342348,,
1733025027431,,,,342348,,
1733025327386,,,,342348,,
1733025627394,,,,342348,,
1733025928372,,,,342348,,
1733026228694,,,,342348,,
1733026529466,,,,342348,,
1733026830475,,,,342348,,
1733027131380,,,,342348,,
1733027432473,,,,342348,,
1733027733538,,,,342348,,
1733028034367,,,,342348,,
1733028335466,,,,342348,,
1733028636325,,,,342348,,
1733028936538,,,,342348,,
1733029237341,,,,342348,,
1733029538412,,,,342348,,
1733029839407,,,,342348,,
1733030139411,,,,342348,,
1733030440476,,,,342348,,
1733030740588,,,,342348,,
1733031041356,,,,342348,,
1733031341302,,,,342348,,
1733031642314,,,,342348,,
1733031943359,,,,342348,,
1733032243329,,,,342348,,
1733032544418,,,,342348,,
1733032845360,,,,342348,,
1733033146314,,,,342348,,
1733033446332,,,,342348,,
1733033747344,,,,342348,,
1733034047348,,,,342348,,
1733034347340,,,,342348,,
1733034648363,,,,342348,,
1733034949389,,,,342348,,
1733035250340,,,,342348,,
1733035551358,,,,342348,,
1733035852380,,,,342348,,
1733036153424,,,,342348,,
1733036453357,,,,342348,,
1733036753393,,,,342348,,
1733037054345,,,,342348,,
1733037353418,,,,342348,,
1733037599365,,,,342348,,
1733011500462,,,,342349,,
1733011800365,,,,342349,,
1733012101484,,,,342349,,
1733012401567,,,,342349,,
1733012703454,,,,342349,,
1733013003672,,,,342349,,
1733013304524,,,,342349,,
1733013605365,,,,342349,,
1733013905523,,,,342349,,
1733014205755,,,,342349,,
1733014507489,,,,342349,,
1733014807457,,,,342349,,
1733015108369,,,,342349,,
1733015408433,,,,342349,,
1733015709484,,,,342349,,
1733016010287,,,,342349,,
1733016310596,,,,342349,,
1733016610649,,,,342349,,
1733016911486,,,,342349,,
1733017211543,,,,342349,,
1733017512420,,,,342349,,
1733017812753,,,,342349,,
1733018113755,,,,342349,,
1733018414598,,,,342349,,
1733018715481,,,,342349,,
1733019016393,,,,342349,,
1733019316632,,,,342349,,
1733019616719,,,,342349,,
1733019917415,,,,342349,,
1733020217280,,,,342349,,
1733020518473,,,,342349,,
1733020817416,,,,342349,,
1733021119445,,,,342349,,
1733021420340,,,,342349,,
1733021720377,,,,342349,,
1733022020590,,,,342349,,
1733022321483,,,,342349,,
1733022622486,,,,342349,,
1733022922569,,,,342349,,
1733023222603,,,,342349,,
1733023523431,,,,342349,,
1733023824415,,,,342349,,
1733024124534,,,,342349,,
1733024424590,,,,342349,,
1733024725539,,,,342349,,
1733025025602,,,,342349,,
1733025326453,,,,342349,,
1733025626380,,,,342349,,
1733025927361,,,,342349,,
1733026227480,,,,342349,,
1733026528547,,,,342349,,
1733026829457,,,,342349,,
1733027130367,,,,342349,,
1733027430544,,,,342349,,
1733027730700,,,,342349,,
1733028031494,,,,342349,,
1733028331613,,,,342349,,
1733028632379,,,,342349,,
1733028932489,,,,342349,,
1733029233391,,,,342349,,
1733029533398,,,,342349,,
1733029834346,,,,342349,,
1733030134443,,,,342349,,
1733030434595,,,,342349,,
1733030735417,,,,342349,,
1733031036372,,,,342349,,
1733031337432,,,,342349,,
1733031637432,,,,342349,,
1733031938472,,,,342349,,
1733032239446,,,,342349,,
1733032539417,,,,342349,,
1733032838422,,,,342349,,
1733033140398,,,,342349,,
1733033440398,,,,342349,,
1733033741399,,,,342349,,
1733034042421,,,,342349,,
1733034341389,,,,342349,,
1733034643435,,,,342349,,
1733034944355,,,,342349,,
1733035245391,,,,342349,,
1733035546413,,,,342349,,
1733035847429,,,,342349,,
1733036147437,,,,342349,,
1733036447478,,,,342349,,
1733036748444,,,,342349,,
1733037048353,,,,342349,,
1733037349395,,,,342349,,
1733037599365,,,,342349,,
1733011505628,,,,34234a,,
1733011800365,,,,34234a,,
1733012115351,,,,34234a,,
1733012416451,,,,34234a,,
1733012717718,,,,34234a,,
1733013017545,,,,34234a,,
1733013324569,,,,34234a,,
1733013615501,,,,34234a,,
1733013928428,,,,34234a,,
1733014256753,,,,34234a,,
1733014583295,,,,34234a,,
1733014873411,,,,34234a,,
1733015194889,,,,34234a,,
1733015496590,,,,34234a,,
1733015820517,,,,34234a,,
1733016121413,,,,34234a,,
1733016423757,,,,34234a,,
1733016724543,,,,34234a,,
1733017026639,,,,34234a,,
1733017334363,,,,34234a,,
1733017626405,,,,34234a,,
1733017924395,,,,34234a,,
1733018279355,,,,34234a,,
1733018600465,,,,34234a,,
1733018879571,,,,34234a,,
1733019215584,,,,34234a,,
1733019566695,,,,34234a,,
1733019868461,,,,34234a,,
1733020220620,,,,34234a,,
1733020553888,,,,34234a,,
1733020864699,,,,34234a,,
1733021135634,,,,34234a,,
1733021442397,,,,34234a,,
1733021771525,,,,34234a,,
1733022071384,,,,34234a,,
1733022378499,,,,34234a,,
1733022682582,,,,34234a,,
1733022982522,,,,34234a,,
1733023273719,,,,34234a,,
1733023579786,,,,34234a,,
1733023887868,,,,34234a,,
1733024205431,,,,34234a,,
1733024504313,,,,34234a,,
1733024809828,,,,34234a,,
1733025114508,,,,34234a,,
1733025415505,,,,34234a,,
1733025716518,,,,34234a,,
1733026017450,,,,34234a,,
1733026320576,,,,34234a,,
1733026621490,,,,34234a,,
1733026922418,,,,34234a,,
1733027219387,,,,34234a,,
1733027525423,,,,34234a,,
1733027824431,,,,34234a,,
1733028126504,,,,34234a,,
1733028426812,,,,34234a,,
1733028726749,,,,34234a,,
1733029032934,,,,34234a,,
1733029334415,,,,34234a,,
1733029634850,,,,34234a,,
1733029935504,,,,34234a,,
1733030236508,,,,34234a,,
1733030538440,,,,34234a,,
1733030839485,,,,34234a,,
1733031141471,,,,34234a,,
1733031442454,,,,34234a,,
1733031742472,,,,34234a,,
1733032043465,,,,34234a,,
1733032343487,,,,34234a,,
1733032645437,,,,34234a,,
1733032943454,,,,34234a,,
1733033248539,,,,34234a,,
1733033549431,,,,34234a,,
1733033848489,,,,34234a,,
1733034154432,,,,34234a,,
1733034455490,,,,34234a,,
1733034755457,,,,34234a,,
1733035055466,,,,34234a,,
1733035354468,,,,34234a,,
1733035653490,,,,34234a,,
1733035958471,,,,34234a,,
1733036259392,,,,34234a,,
1733036557467,,,,34234a,,
1733036861443,,,,34234a,,
1733037164450,,,,34234a,,
1733037465406,,,,34234a,,
1733037599464,,,,34234a,,
1733015158944,,,,34234d,,
1733015501857,,,,34234d,,
1733016306557,,,,34234d,,
1733017095864,,,,34234d,,
1733017211543,,,,34234d,,
1733017616687,,,,34234d,,
1733018169828,,,,34234d,,
1733018629763,,,,34234d,,
1733018931668,,,,34234d,,
1733019228721,,,,34234d,,
1733019558599,,,,34234d,,
1733019777857,,,,34234d,,
1733020411862,,,,34234d,,
1733020521508,,,,34234d,,
1733020828848,,,,34234d,,
1733021386555,,,,34234d,,
1733022065602,,,,34234d,,
1733022381643,,,,34234d,,
1733022499546,,,,34234d,,
1733023028589,,,,34234d,,
1733023336502,,,,34234d,,
1733023626826,,,,34234d,,
1733023939460,,,,34234d,,
1733024244580,,,,34234d,,
1733024547562,,,,34234d,,
1733024851690,,,,34234d,,
1733025155482,,,,34234d,,
1733025457468,,,,34234d,,
1733025757583,,,,34234d,,
1733026056571,,,,34234d,,
1733026360542,,,,34234d,,
1733026655472,,,,34234d,,
1733026964530,,,,34234d,,
1733027261658,,,,34234d,,
1733027566775,,,,34234d,,
1733027863640,,,,34234d,,
1733028167820,,,,34234d,,
1733028470792,,,,34234d,,
1733028773520,,,,34234d,,
1733029073530,,,,34234d,,
1733029372658,,,,34234d,,
1733029676551,,,,34234d,,
1733029972573,,,,34234d,,
1733030282590,,,,34234d,,
1733030589568,,,,34234d,,
1733030892738,,,,34234d,,
1733031199632,,,,34234d,,
1733031497612,,,,34234d,,
1733031802554,,,,34234d,,
1733032105576,,,,34234d,,
1733032406531,,,,34234d,,
1733032710545,,,,34234d,,
1733033010525,,,,34234d,,
1733033312563,,,,34234d,,
1733033613589,,,,34234d,,
1733033913611,,,,34234d,,
1733034214581,,,,34234d,,
1733034515551,,,,34234d,,
1733034815571,,,,34234d,,
1733035117595,,,,34234d,,
1733035417652,,,,34234d,,
1733035718573,,,,34234d,,
1733036020505,,,,34234d,,
1733036321504,,,,34234d,,
1733036621645,,,,34234d,,
1733036918586,,,,34234d,,
1733037220583,,,,34234d,,
1733037530530,,,,34234d,,
1733037599469,,,,34234d,,
1733011501480,,,,34234e,,
1733011801584,,,,34234e,,
1733012101484,,,,34234e,,
1733012401568,,,,34234e,,
1733012702944,,,,34234e,,
1733013003680,,,,34234e,,
1733013303616,,,,34234e,,
1733013604759,,,,34234e,,
1733013904712,,,,34234e,,
1733014206764,,,,34234e,,
1733014506679,,,,34234e,,
1733014807457,,,,34234e,,
1733015107861,,,,34234e,,
1733015408731,,,,34234e,,
1733015709484,,,,34234e,,
1733016009769,,,,34234e,,
1733016310598,,,,34234e,,
1733016610652,,,,34234e,,
1733016911487,,,,34234e,,
1733017211543,,,,34234e,,
1733017512421,,,,34234e,,
1733017810734,,,,34234e,,
1733018114764,,,,34234e,,
1733018415611,,,,34234e,,
1733018715481,,,,34234e,,
1733019017404,,,,34234e,,
1733019315621,,,,34234e,,
1733019620761,,,,34234e,,
1733019923482,,,,34234e,,
1733020223481,,,,34234e,,
1733020524744,,,,34234e,,
1733020825611,,,,34234e,,
1733021123731,,,,34234e,,
1733021427824,,,,34234e,,
1733021728680,,,,34234e,,
1733022027792,,,,34234e,,
1733022331569,,,,34234e,,
1733022631716,,,,34234e,,
1733022934735,,,,34234e,,
1733023233838,,,,34234e,,
1733023535470,,,,34234e,,
1733023836758,,,,34234e,,
1733024138893,,,,34234e,,
1733024435615,,,,34234e,,
1733024747561,,,,34234e,,
1733025050707,,,,34234e,,
1733025349624,,,,34234e,,
1733025644727,,,,34234e,,
1733025960599,,,,34234e,,
1733026261551,,,,34234e,,
1733026561632,,,,34234e,,
1733026862642,,,,34234e,,
1733027166669,,,,34234e,,
1733027471709,,,,34234e,,
1733027774668,,,,34234e,,
1733028070493,,,,34234e,,
1733028380740,,,,34234e,,
1733028655768,,,,34234e,,
1733029200703,,,,34234e,,
1733029535958,,,,34234e,,
1733029845587,,,,34234e,,
1733030153897,,,,34234e,,
1733030457619,,,,34234e,,
1733030759783,,,,34234e,,
1733031060576,,,,34234e,,
1733031360642,,,,34234e,,
1733031662572,,,,34234e,,
1733031965724,,,,34234e,,
1733032265753,,,,34234e,,
1733032565630,,,,34234e,,
1733032868632,,,,34234e,,
1733033169594,,,,34234e,,
1733033458582,,,,34234e,,
1733033787659,,,,34234e,,
1733034088709,,,,34234e,,
1733034391603,,,,34234e,,
1733034685660,,,,34234e,,
1733034998624,,,,34234e,,
1733035301700,,,,34234e,,
1733035601626,,,,34234e,,
1733035902609,,,,34234e,,
1733036202620,,,,34234e,,
1733036501630,,,,34234e,,
